goods_no,brand,product_name,price,rating,review_count,category,product_info_disclosure,contents_volume_or_weight,main_specifications,expiration_date,usage_method,manufacturer_info,country_of_origin,ingredients,functionality_approval,precautions,quality_standard,consumer_phone,source_url,crawled_at
A000000245459,바이오더마,바이오더마 하이드라비오 토너 500ml 기획 (+거품 용기),38000,4.8,6763,스킨/토너,"contents_volume_or_weight: 500ml | main_specifications: 수분 부족, 건성 피부 및 모든 피부 | expiration_date: 제조일로부터 3년 이내의 상품을 순차적으로 발송, 개봉 후 6개월 | usage_method: 세안 후 화장솜에 적당량을 덜어 피부에 부드럽게 패딩해 줍니다. | manufacturer_info: 해외제조원 : 나오스 (NAOS) / 355, 휘 피에르-시몬 라플라스 13290, 엑상프로방스, 프랑스 화장품책임판매업자 : 나오스코리아 (유) 서울시 강남구 테헤란로 407, 9층 EK타워 | country_of_origin: 프랑스 | ingredients: 정제수, 글리세린, 폴리솔베이트20, 다이소듐이디티에이, 세트리모늄브로마이드, 나이아신아마이드, 자일리톨, 알란토인, 프룩토올리고사카라이드, 만니톨, 헥실데칸올, 소듐하이드록사이드, 시트릭애씨드, 람노오스, 사과씨추출물, 유채스테롤, 토코페롤, 향료 | functionality_approval: 해당사항 없음 | precautions: 1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2) 상처가 있는 부위 등에는 사용을 자제할 것 3) 보관 및 취급 시의 주의사항 가. 어린이의 손이 닿지 않는 곳에 보관할 것 나. 직사광선을 피해서 보관할 것 . | quality_standard: 본 제품에 이상이 있을 경우 공정거래위원회 고시「품목별 소비자 분쟁해결기준」에 의해 보상해 드립니다. | consumer_phone: 02-523-7676",500ml,"수분 부족, 건성 피부 및 모든 피부","제조일로부터 3년 이내의 상품을 순차적으로 발송, 개봉 후 6개월",세안 후 화장솜에 적당량을 덜어 피부에 부드럽게 패딩해 줍니다.,"해외제조원 : 나오스 (NAOS) / 355, 휘 피에르-시몬 라플라스 13290, 엑상프로방스, 프랑스 화장품책임판매업자 : 나오스코리아 (유) 서울시 강남구 테헤란로 407, 9층 EK타워",프랑스,"정제수, 글리세린, 폴리솔베이트20, 다이소듐이디티에이, 세트리모늄브로마이드, 나이아신아마이드, 자일리톨, 알란토인, 프룩토올리고사카라이드, 만니톨, 헥실데칸올, 소듐하이드록사이드, 시트릭애씨드, 람노오스, 사과씨추출물, 유채스테롤, 토코페롤, 향료",해당사항 없음,"1) 화장품 사용 시 또는 사용 후 직사광선에 의하여 사용부위가 붉은 반점, 부어오름 또는 가려움증 등의 이상 증상이나 부작용이 있는 경우 전문의 등과 상담할 것 2) 상처가 있는 부위 등에는 사용을 자제할 것 3) 보관 및 취급 시의 주의사항 가. 어린이의 손이 닿지 않는 곳에 보관할 것 나. 직사광선을 피해서 보관할 것 .",본 제품에 이상이 있을 경우 공정거래위원회 고시「품목별 소비자 분쟁해결기준」에 의해 보상해 드립니다.,02-523-7676,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245459&dispCatNo=100000100010013&tab=detail,2026-03-13T10:02:13.263937+00:00
